"prob_id","raw_deepseek_ocr","raw_deepseek_ocr2"
"2025_odd_calculus_28","<|ref|>text<|/ref|><|det|>[[38, 50, 900, 197]]<|/det|>
28. 실수 전체의 집합에서 미분가능한 함수 \(f(x)\)의 도함수
\(f'(x)\)가 

<|ref|>equation<|/ref|><|det|>[[158, 260, 444, 330]]<|/det|>
\[f'(x) = -x + e^{1-x^2}\]

<|ref|>text<|/ref|><|det|>[[73, 391, 960, 604]]<|/det|>
이다. 양수 \(t\)에 대하여 곡선 \(y=f(x)\) 위의 점 \((t, f(t))\)에서의
점선과 곡선 \(y=f(x)\) 및 \(y\)축으로 둘러싸인 부분의 넓이를
\(g(t)\)라 하자. \(g(1)+g'(1)\)의 값은? [4점] 

<|ref|>equation<|/ref|><|det|>[[73, 668, 844, 905]]<|/det|>
\[
\begin{align*}
① & \quad \frac{1}{2}e + \frac{1}{2} \quad ② \quad \frac{1}{2}e + \frac{2}{3} \quad ③ \quad \frac{1}{2}e + \frac{5}{6} \\
④ & \quad \frac{2}{3}e + \frac{1}{2} \quad ⑤ \quad \frac{2}{3}e + \frac{2}{3}
\end{align*}
\]","<|ref|>text<|/ref|><|det|>[[35, 50, 899, 195]]<|/det|>
28. 실수 전체의 집합에서 미분가능한 함수  \( f(x) \) 의 도함수  \( f'(x) \) 가

<|ref|>equation<|/ref|><|det|>[[155, 256, 440, 333]]<|/det|>
 \[ f^{\prime}(x)=-x+e^{1-x^{2}} \] 

<|ref|>text<|/ref|><|det|>[[70, 388, 955, 608]]<|/det|>
이다. 양수 t에 대하여 곡선  \( y = f(x) \)  위의 점  \( (t, f(t)) \) 에서의
점선과 곡선  \( y = f(x) \)  및 y축으로 둘러싸인 부분의 넓이를
 \( g(t) \)  라 하자.  \( g(1) + g'(1) \) 의 값은? [4점]

<|ref|>text<|/ref|><|det|>[[68, 672, 240, 777]]<|/det|>
①  \( \frac{1}{2}e + \frac{1}{2} \) 

<|ref|>text<|/ref|><|det|>[[68, 803, 240, 911]]<|/det|>
④  \( \frac{2}{3}e + \frac{1}{2} \) 

<|ref|>text<|/ref|><|det|>[[368, 669, 540, 777]]<|/det|>
②  \( \frac{1}{2}e + \frac{2}{3} \) 

<|ref|>text<|/ref|><|det|>[[369, 803, 540, 911]]<|/det|>
⑤  \( \frac{2}{3}e + \frac{2}{3} \) 

<|ref|>text<|/ref|><|det|>[[667, 669, 835, 777]]<|/det|>
③  \( \frac{1}{2}e + \frac{5}{6} \)"
"2025_odd_calculus_29","<|ref|>text<|/ref|><|det|>[[53, 60, 380, 140]]<|/det|>
29. 등비수열 {aₙ}이 

<|ref|>equation<|/ref|><|det|>[[175, 228, 815, 370]]<|/det|>
\[ \sum_{n=1}^{\infty} \left( \left| a_n \right| + a_n \right) = \frac{40}{3}, \quad \sum_{n=1}^{\infty} \left( \left| a_n \right|- a_n \right) = \frac{20}{3} \]

<|ref|>text<|/ref|><|det|>[[90, 456, 419, 523]]<|/det|>
을 만족시킨다. 부등식 

<|ref|>equation<|/ref|><|det|>[[175, 600, 707, 767]]<|/det|>
\[ \lim_{n \to \infty} \sum_{k=1}^{2n} \left( (-1)^{\frac{k(k+1)}{2}} \times a_{m+k} \right) > \frac{1}{700} \]

<|ref|>text<|/ref|><|det|>[[90, 848, 958, 920]]<|/det|>
을 만족시키는 모든 자연수 m의 값의 합을 구하시오. [4점]","<|ref|>text<|/ref|><|det|>[[50, 65, 375, 147]]<|/det|>
29. 등비수열  \( \{a_{n}\} \)  이

<|ref|>equation<|/ref|><|det|>[[170, 231, 808, 380]]<|/det|>
 \[ \sum_{n=1}^{\infty}\left(\left|a_{n}\right|+a_{n}\right)=\frac{40}{3},\quad\sum_{n=1}^{\infty}\left(\left|a_{n}\right|-a_{n}\right)=\frac{20}{3} \] 

<|ref|>text<|/ref|><|det|>[[87, 457, 410, 530]]<|/det|>
을 만족시킨다. 부등식

<|ref|>equation<|/ref|><|det|>[[170, 600, 700, 770]]<|/det|>
 \[ \lim_{n\to\infty}\sum_{k=1}^{2n}\left((-1)^{\frac{k(k+1)}{2}}\times a_{m+k}\right)>\frac{1}{700} \] 

<|ref|>text<|/ref|><|det|>[[88, 855, 955, 925]]<|/det|>
을 만족시키는 모든 자연수 m의 값의 합을 구하시오. [4점]"
"2025_odd_calculus_30","<|ref|>text<|/ref|><|det|>[[37, 64, 688, 111]]<|/det|>
30. 두 상수 \(a(1 \le a \le 2)\), \(b\)에 대하여 함수 

<|ref|>equation<|/ref|><|det|>[[70, 137, 820, 192]]<|/det|>
\[f(x) = \sin(ax + b + \sin x) \text{가 다음 조건을 만족시킨다.}\]

<|ref|>equation<|/ref|><|det|>[[100, 290, 545, 342]]<|/det|>
(가) \(f(0) = 0, f(2\pi) = 2\pi a + b\)

<|ref|>equation<|/ref|><|det|>[[100, 356, 787, 411]]<|/det|>
(나) \(f'(0) = f'(t)\)인 양수 \(t\)의 최솟값은 \(4\pi\)이다.

<|ref|>text<|/ref|><|det|>[[70, 510, 955, 703]]<|/det|>
함수 \(f(x)\)가 \(x = \alpha\)에서 극대인 \(\alpha\)의 값 중 열린구간 \((0, 4\pi)\)에 속하는 모든 값의 집합을 \(A\)라 하자. 집합 \(A\)의 원소의 개수를 \(n\), 집합 \(A\)의 원소 중 가장 작은 값을 \(\alpha_1\)이라 하면, 

<|ref|>equation<|/ref|><|det|>[[70, 743, 714, 833]]<|/det|>
\[n\alpha_1 - ab = \frac{q}{p}\pi \text{이다. } p+q \text{의 값은 구하시오.}\]

<|ref|>text<|/ref|><|det|>[[70, 852, 670, 904]]<|/det|>
(단, \(p\)와 \(q\)는 서로소인 자연수이다.) [4점]","<|ref|>text<|/ref|><|det|>[[33, 64, 820, 198]]<|/det|>
30. 두 상수  \( a(1 \leq a \leq 2) \) ,  \( b \) 에 대하여 합수

 \( f(x) = \sin(ax + b + \sin x) \) 가 다음 조건을 만족시킨다.

<|ref|>text<|/ref|><|det|>[[95, 288, 545, 345]]<|/det|>
(가)  \( f(0)=0 \) ,  \( f(2\pi)=2\pi a+b \) 

<|ref|>text<|/ref|><|det|>[[95, 357, 784, 417]]<|/det|>
(나)  \( f'(0) = f'(t) \)  일 양수 t의 최솟값은  \( 4\pi \) 이다.

<|ref|>text<|/ref|><|det|>[[68, 510, 958, 710]]<|/det|>
합수  \(  f(x)  \)  가  \( x = \alpha \)  에서 극대인  \( \alpha \)  의 값 중 열린구간  \( (0, 4\pi) \)  에 속하는 모든 값의 집합을 A 라 하자. 집합 A 의 원소의 개수를 n, 집합 A 의 원소 중 가장 작은 값을  \( \alpha_{1} \)  이라 하면,

<|ref|>text<|/ref|><|det|>[[69, 748, 713, 840]]<|/det|>
 \( n\alpha_{1}-ab=\frac{q}{p}\pi \) 이다.  \( p+q \) 의 값을 구하시오.

<|ref|>text<|/ref|><|det|>[[69, 856, 671, 912]]<|/det|>
(단, p와 q는 서로소인 자연수이다.) [4점]"
"2025_odd_geometry_23","<|ref|>text<|/ref|><|det|>[[50, 70, 960, 410]]<|/det|>
23. 두 벡터 \(\vec{a} = (k, 3)\), \(\vec{b} = (1, 2)\) 에 대하여 \(\vec{a} + 3\vec{b} = (6, 9)\) 일 때, \(k\) 의 값은? [2점] 

<|ref|>text<|/ref|><|det|>[[82, 530, 159, 624]]<|/det|>
① 1 

<|ref|>text<|/ref|><|det|>[[263, 530, 339, 624]]<|/det|>
② 2 

<|ref|>text<|/ref|><|det|>[[441, 530, 516, 624]]<|/det|>
③ 3 

<|ref|>text<|/ref|><|det|>[[619, 530, 696, 624]]<|/det|>
④ 4 

<|ref|>text<|/ref|><|det|>[[800, 530, 876, 624]]<|/det|>
⑤ 5","<|ref|>text<|/ref|><|det|>[[46, 0, 961, 690]]<|/det|>
23. 두 벡터  \( \overrightarrow{a} = (k, 3) \) ,  \( \overrightarrow{b} = (1, 2) \) 에 대하여  \( \overrightarrow{a} + 3\overrightarrow{b} = (6, 9) \)  일 때, k의 값은? [2점]

① 1 ② 2 ③ 3 ④ 4 ⑤ 5"
"2025_odd_geometry_24","<|ref|>text<|/ref|><|det|>[[40, 50, 960, 550]]<|/det|>
24. 꼭짓점의 좌표가 \((1, 0)\)이고, 준선이 \(x = -1\)인 포물선이 점 \((3, a)\)를 지날 때, 양수 \(a\)의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[75, 666, 152, 777]]<|/det|>
① 1 

<|ref|>text<|/ref|><|det|>[[264, 666, 343, 777]]<|/det|>
② 2 

<|ref|>text<|/ref|><|det|>[[451, 666, 530, 777]]<|/det|>
③ 3 

<|ref|>text<|/ref|><|det|>[[639, 666, 718, 777]]<|/det|>
④ 4 

<|ref|>text<|/ref|><|det|>[[825, 666, 904, 777]]<|/det|>
⑤ 5","<|ref|>text<|/ref|><|det|>[[35, 50, 967, 960]]<|/det|>
24. 꼭지점의 좌표가 (1, 0)이고, 준선이 x = -1인 포물선이
점 (3, a)를 지날 때, 양수 a의 값은? [3점]
① 1 ② 2 ③ 3 ④ 4 ⑤ 5"
"2025_odd_geometry_25","<|ref|>text<|/ref|><|det|>[[55, 50, 950, 650]]<|/det|>
25. 좌표공간의 두 점 A(a, b, 6), B(-4, -2, c)에 대하여
선분 AB를 3:2로 내분하는 점이 z축 위에 있고,
선분 AB를 3:2로 외분하는 점이 xy평면 위에 있을 때,
a+b+c의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[88, 777, 185, 884]]<|/det|>
① 11 

<|ref|>text<|/ref|><|det|>[[279, 777, 375, 884]]<|/det|>
② 12 

<|ref|>text<|/ref|><|det|>[[466, 777, 561, 884]]<|/det|>
③ 13 

<|ref|>text<|/ref|><|det|>[[655, 777, 750, 884]]<|/det|>
④ 14 

<|ref|>text<|/ref|><|det|>[[844, 777, 940, 884]]<|/det|>
⑤ 15","<|ref|>text<|/ref|><|det|>[[50, 45, 950, 666]]<|/det|>
25. 좌표공간의 두 점 A(a, b, 6), B(-4, -2, c)에 대하여
선분 AB를 3:2로 내분하는 점이 z축 위에 있고,
선분 AB를 3:2로 외분하는 점이 xy평면 위에 있을 때,
a + b + c의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[88, 801, 938, 920]]<|/det|>
① 11 ② 12 ③ 13 ④ 14 ⑤ 15"
"2025_odd_geometry_26","<|ref|>text<|/ref|><|det|>[[42, 58, 920, 170]]<|/det|>
26. 자연수 \(n(n \ge 2)\)에 대하여 직선 \(x = \frac{1}{n}\)이 두 타원 

<|ref|>equation<|/ref|><|det|>[[179, 260, 785, 384]]<|/det|>
\[C_1 : \frac{x^2}{2} + y^2 = 1, \quad C_2 : 2x^2 + \frac{y^2}{2} = 1\]

<|ref|>text<|/ref|><|det|>[[80, 460, 900, 512]]<|/det|>
과 만나는 제1사분면 위의 점을 각각 P, Q라 하자. 

<|ref|>text<|/ref|><|det|>[[80, 540, 820, 600]]<|/det|>
타원 \(C_1\) 위의 점 P에서의 접선의 \(x\) 절편을 \(\alpha\), 

<|ref|>text<|/ref|><|det|>[[80, 630, 950, 690]]<|/det|>
타원 \(C_2\) 위의 점 Q에서의 접선의 \(x\) 절편을 \(\beta\) 라 할 때, 

<|ref|>text<|/ref|><|det|>[[80, 722, 944, 781]]<|/det|>
\(6 \le \alpha - \beta \le 15\)가 되도록 하는 모든 \(n\)의 개수는? [3점] 

<|ref|>text<|/ref|><|det|>[[78, 860, 951, 916]]<|/det|>
① 7 ② 9 ③ 11 ④ 13 ⑤ 15","<|ref|>text<|/ref|><|det|>[[35, 55, 913, 170]]<|/det|>
26. 자연수  \( n(n \geq 2) \) 에 대하여 직선  \( x = \frac{1}{n} \)  이 두 타원

<|ref|>equation<|/ref|><|det|>[[170, 260, 778, 390]]<|/det|>
 \[ C_{1}:\frac{x^{2}}{2}+y^{2}=1,\quad C_{2}:2x^{2}+\frac{y^{2}}{2}=1 \] 

<|ref|>text<|/ref|><|det|>[[75, 457, 899, 523]]<|/det|>
과 만나는 제1사분면 위의 점을 각각 P, Q라 하자.

<|ref|>text<|/ref|><|det|>[[76, 543, 810, 610]]<|/det|>
타원  \( C_{1} \)  위의 점 P에서의 접선의 x절편을  \( \alpha \) ,

<|ref|>text<|/ref|><|det|>[[76, 636, 950, 797]]<|/det|>
타원  \( C_{2} \)  위의 점 Q에서의 접선의 x절편을  \( \beta \)  라 할 때,
 \( 6 \leq \alpha - \beta \leq 15 \)  가 되도록 하는 모든 n의 개수는? [3점]

<|ref|>text<|/ref|><|det|>[[75, 864, 955, 928]]<|/det|>
① 7 ② 9 ③ 11 ④ 13 ⑤ 15"
"2025_odd_geometry_27","<|ref|>text<|/ref|><|det|>[[52, 42, 960, 206]]<|/det|>
27. 그림과 같이 \(\overline{AB} = 6\), \(\overline{BC} = 4\sqrt{5}\) 인 사면체 ABCD 에 대하여 선분 BC 의 중점을 M 이라 하자. 삼각형 AMD 가 정삼각형이고 직선 BC 는 평면 AMD 와 수직일 때, 삼각형 ACD 에 내점하는 원의 평면 BCD 위로의 정사영의 넓이는? [3점] 

<|ref|>image<|/ref|><|det|>[[208, 264, 840, 730]]<|/det|>
 

<|ref|>text<|/ref|><|det|>[[84, 789, 240, 857]]<|/det|>
① \(\frac{\sqrt{10}}{4}\pi\) 

<|ref|>text<|/ref|><|det|>[[84, 874, 240, 935]]<|/det|>
④ \(\frac{\sqrt{10}}{10}\pi\) 

<|ref|>text<|/ref|><|det|>[[375, 789, 533, 857]]<|/det|>
② \(\frac{\sqrt{10}}{6}\pi\) 

<|ref|>text<|/ref|><|det|>[[375, 874, 533, 935]]<|/det|>
⑤ \(\frac{\sqrt{10}}{12}\pi\) 

<|ref|>text<|/ref|><|det|>[[664, 789, 822, 857]]<|/det|>
③ \(\frac{\sqrt{10}}{8}\pi\)","<|ref|>text<|/ref|><|det|>[[50, 45, 960, 210]]<|/det|>
27. 그림과 같이  \( \overline{AB} = 6 \) ,  \( \overline{BC} = 4\sqrt{5} \)  인 사면체 ABCD 에 대하여 선분 BC의 중점을 M이라 하자. 삼각형 AMD가 정삼각형이고 직선 BC는 평면 AMD와 수직일 때, 삼각형 ACD에 내접하는 원의 평면 BCD 위로의 정사영의 넓이는? [3점]

<|ref|>image<|/ref|><|det|>[[210, 262, 833, 728]]<|/det|>


<|ref|>text<|/ref|><|det|>[[80, 789, 240, 851]]<|/det|>
①  \( \frac{\sqrt{10}}{4}\pi \) 

<|ref|>text<|/ref|><|det|>[[370, 789, 529, 851]]<|/det|>
②  \( \frac{\sqrt{10}}{6}\pi \) 

<|ref|>text<|/ref|><|det|>[[661, 787, 817, 848]]<|/det|>
③  \( \frac{\sqrt{10}}{8}\pi \) 

<|ref|>text<|/ref|><|det|>[[80, 865, 240, 928]]<|/det|>
④  \( \frac{\sqrt{10}}{10}\pi \) 

<|ref|>text<|/ref|><|det|>[[371, 865, 529, 928]]<|/det|>
⑤  \( \frac{\sqrt{10}}{12}\pi \)"
"2025_odd_geometry_28","<|ref|>text<|/ref|><|det|>[[35, 40, 920, 285]]<|/det|>
28. 좌표공간에 \(\overline{AB} = 8\), \(\overline{BC} = 6\), \(\angle ABC = \frac{\pi}{2}\) 인 직각삼각형
ABC와 선분 AC를 지름으로 하는 구 S가 있다. 직선 AB를
포함하고 평면 ABC에 수직인 평면이 구 S와 만나서 생기는
원을 O라 하자. 원 O 위의 점 중에서 직선 AC까지의 거리가
4인 서로 다른 두 점을 P, Q라 할 때, 선분 PQ의 길이는?

[4점] 

<|ref|>text<|/ref|><|det|>[[68, 365, 884, 407]]<|/det|>
① \(\sqrt{43}\) ② \(\sqrt{47}\) ③ \(\sqrt{51}\) ④ \(\sqrt{55}\) ⑤ \(\sqrt{59}\) 

<|ref|>image<|/ref|><|det|>[[240, 485, 768, 923]]<|/det|>","<|ref|>text<|/ref|><|det|>[[35, 44, 949, 290]]<|/det|>
28. 좌표공간에  \( \overline{AB} = 8 \) ,  \( \overline{BC} = 6 \) ,  \( \angle ABC = \frac{\pi}{2} \)  인 직각삼각형 ABC와 선분 AC를 지름으로 하는 구 S가 있다. 직선 AB를 포함하고 평면 ABC에 수직인 평면이 구 S와 만나서 생기는 원을 O라 하자. 원 O 위의 접 종에서 직선 AC까지의 거리가 4인 서로 다른 두 점을 P, Q라 할 때, 선분 PQ의 길이는?

<|ref|>text<|/ref|><|det|>[[870, 297, 944, 330]]<|/det|>
[4점]

<|ref|>text<|/ref|><|det|>[[65, 368, 193, 406]]<|/det|>
① √43

<|ref|>text<|/ref|><|det|>[[240, 368, 357, 406]]<|/det|>
② √47

<|ref|>text<|/ref|><|det|>[[415, 368, 528, 406]]<|/det|>
③ √51

<|ref|>text<|/ref|><|det|>[[590, 368, 700, 406]]<|/det|>
④ √55

<|ref|>text<|/ref|><|det|>[[761, 368, 876, 406]]<|/det|>
⑤ √59

<|ref|>image<|/ref|><|det|>[[245, 485, 766, 916]]<|/det|>"
"2025_odd_geometry_29","<|ref|>text<|/ref|><|det|>[[52, 50, 970, 101]]<|/det|>
29. 두 초점이 F(c, 0), F'(-c, 0) (c > 0)인 쌍곡선 \(x^2 - \frac{y^2}{35} = 1\)이 

<|ref|>text<|/ref|><|det|>[[84, 127, 925, 216]]<|/det|>
있다. 이 쌍곡선 위에 있는 제1사분면 위의 점 P에 대하여
직선 PF' 위에 \(\overline{PQ} = \overline{PF}\)인 점 Q를 잡자. 

<|ref|>text<|/ref|><|det|>[[84, 222, 770, 270]]<|/det|>
삼각형 QF'F와 삼각형 FF'P가 서로 닮음일 때, 

<|ref|>text<|/ref|><|det|>[[84, 280, 920, 344]]<|/det|>
삼각형 PFQ의 넓이는 \(\frac{q}{p} \sqrt{5}\)이다. \(p+q\)의 값을 구하시오. 

<|ref|>text<|/ref|><|det|>[[84, 352, 909, 393]]<|/det|>
(단, \(\overline{PF'} < \overline{QF'}\)이고, \(p\)와 \(q\)는 서로소인 자연수이다.) [4점] 

<|ref|>image<|/ref|><|det|>[[208, 460, 850, 931]]<|/det|>","<|ref|>text<|/ref|><|det|>[[50, 49, 960, 397]]<|/det|>
29. 두 초점이 F(c, 0), F'(-c, 0) (c > 0)인 쌍곡선  \( x^{2} - \frac{y^{2}}{35} = 1 \)  이 있다. 이 쌍곡선 위에 있는 제1사분면 위의 점 P 에 대하여 직선 PF' 위에  \( \overline{PQ} = \overline{PF} \)  인 점 Q를 잡자.
삼각형 QF'F와 삼각형 FF'P가 서로 닮음일 때,
삼각형 PFQ의 넓이는  \( \frac{q}{p}\sqrt{5} \) 이다.  \( p+q \) 의 값을 구하시오.
(단,  \( \overline{PF'} < \overline{QF'} \)  이고, p와 q는 서로소인 자연수이다.) [4점]

<|ref|>image<|/ref|><|det|>[[210, 461, 844, 930]]<|/det|>"
"2025_odd_geometry_30","<|ref|>text<|/ref|><|det|>[[38, 60, 940, 130]]<|/det|>
30. 좌표평면에 한 번의 길이가 4인 정사각형 ABCD가 있다. 

<|ref|>equation<|/ref|><|det|>[[163, 202, 540, 290]]<|/det|>
\[ \left| \overrightarrow{XB} + \overrightarrow{XC} \right| = \left| \overrightarrow{XB} - \overrightarrow{XC} \right| \]

<|ref|>text<|/ref|><|det|>[[75, 372, 810, 527]]<|/det|>
를 만족시키는 점 X가 나타내는 도형을 S라 하자.
도형 S 위의 점 P에 대하여 

<|ref|>equation<|/ref|><|det|>[[160, 593, 422, 686]]<|/det|>
\[ 4PQ = \overrightarrow{PB} + 2\overrightarrow{PD} \]

<|ref|>text<|/ref|><|det|>[[75, 760, 973, 935]]<|/det|>
를 만족시키는 점을 Q라 할 때, \(\overrightarrow{AC} \cdot \overrightarrow{AQ}\)의 최댓값과
최솟값을 각각 \(M, m\)이라 하자. \(M \times m\)의 값을 구하시오. [4점]","<|ref|>text<|/ref|><|det|>[[32, 56, 938, 130]]<|/det|>
30. 좌표평면에 한 변의 길이가 4인 정사각형 ABCD가 있다.

<|ref|>equation<|/ref|><|det|>[[157, 201, 536, 300]]<|/det|>
 \[ \left|\overrightarrow{XB}+\overrightarrow{XC}\right|=\left|\overrightarrow{XB}-\overrightarrow{XC}\right| \] 

<|ref|>text<|/ref|><|det|>[[68, 370, 808, 540]]<|/det|>
를 만족시키는 점 X가 나타내는 도형을 S라 하자.
도형 S 위의 점 P에 대하여

<|ref|>equation<|/ref|><|det|>[[153, 600, 421, 690]]<|/det|>
 \[ 4\overrightarrow{PQ}=\overrightarrow{PB}+2\overrightarrow{PD} \] 

<|ref|>text<|/ref|><|det|>[[68, 755, 976, 944]]<|/det|>
를 만족시키는 점을 Q라 할 때,  \( \overrightarrow{AC} \cdot \overrightarrow{AQ} \) 의 최댓값과
최솟값을 각각 M, m이라 하자.  \( M \times m \) 의 값을 구하시오. [4점]"
