"prob_id","GT","paddle","DeepSeek-OCR","DeepSeek-OCR2","GLM"
"2025_odd_calculus_26","26. 그림과 같이 곡선 $y = \sqrt{\frac{x + 1}{x(x + \ln x)}}$과 $x$축 및 두 직선 $x=1$, $x=e$로 둘러싸인 부분을 밑면으로 하는 입체도형이 있다. 이 입체도형을 $x$축에 수직인 평면으로 자른 단면이 모두 정사각형일 때, 이 입체도형의 부피는? [3점]  ① $\ln(e+1)$ ② $\ln(e+2)$ ③ $\ln(e+3)$ ④ $\ln(2e+1)$ ⑤ $\ln(2e+2)$","26. 그림과 같이 곡선  $ y=\sqrt{\frac{x+1}{x(x+\ln x)}} $ 과  $ x $ 축 및 두 직선  $ x=1 $,  $ x=e $ 로 둘러싸인 부분을 밑면으로 하는 입체도형이 있다. 이 입체도형을  $ x $ 축에 수직인 평면으로 자른 단면이 모두 정사각형일 때, 이 입체도형의 부피는? [3점]  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_130_475_1104_1090.jpg"" alt=""Image"" width=""83%"" /></div>   ①  $ \ln(e+1) $ ②  $ \ln(e+2) $ ③  $ \ln(e+3) $  ④  $ \ln(2e+1) $ ⑤  $ \ln(2e+2) $","26. 그림과 같이 곡선 \(y \sqrt{\frac{x+1}{x(x+\ln x)}}\) 과 \(x\) 축 및 두 직선 \(x 1, x e\)로 둘러싸인 부분을 밑면으로 하는 입체도형이 있다. 이 입체도형을 \(x\) 축에 수직인 평면으로 자른 단면이 모두 정사각형일 때, 이 입체도형의 부피는? [3점]  ① \(\ln(e+1)\)  ④ \(\ln(2e+1)\)  ② \(\ln(e+2)\)  ⑤ \(\ln(2e+2)\)  ③ \(\ln(e+3)\)","26. 그림과 같이 곡선  \(y \sqrt{\frac{x+1}{x(x+\ln x)}}\)  과 x축 및 두 직선 x 1, x e로 둘러싸인 부분을 밑면으로 하는 업체도형이 있다. 이 업체도형을 x축에 수직인 평면으로 자른 단면이 모두 정사각형일 때, 이 업체도형의 부피는? [3점] ①  \(\ln(e+1)\)  ②  \(\ln(e+2)\)  ③  \(\ln(e+3)\)  ④  \(\ln(2e+1)\)  ⑤  \(\ln(2e+2)\)","26. 그림과 같이 과선 $y = \sqrt{\frac{x+1}{x(x+\ln x)}}$과 $x$축 및 두 점선 $x=1$, $x=e$로 독립적인 부분을 말면으로 하는 입체도형이 있다. 이 입체도형을 $x$축에 수직인 평면으로 자른 단면이 모두 정사각형일 때, 이 입체도형의 부피는? [3점]  $y = \sqrt{\frac{x+1}{x(x+\ln x)}}$  $\textcircled{1}$ $\ln(e+1)$ $\textcircled{2}$ $\ln(e+2)$ $\textcircled{3}$ $\ln(e+3)$ $\textcircled{4}$ $\ln(2e+1)$ $\textcircled{5}$ $\ln(2e+2)$<|user|>"
"2025_odd_calculus_27","27. 최고차항의 계수가 1인 삼차함수 $f(x)$에 대하여 함수 $g(x)$를 $$g(x) = f(e^x) + e^x$$이라 하자. 곡선 $y=g(x)$ 위의 점 $(0, g(0))$에서의 접선이 $x$축이고 함수 $g(x)$가 역함수 $h(x)$를 가질 때, $h'(8)$의 값은? [3점] ① $\frac{1}{36}$ ② $\frac{1}{18}$ ③ $\frac{1}{12}$ ④ $\frac{1}{9}$ ⑤ $\frac{5}{36}$","27. 최고차항의 계수가 1인 삼차함수  $ f(x) $ 에 대하여 함수  $ g(x) $ 를   $ g(x)=f(e^{x})+e^{x} $  이라 하자. 곡선  $ y=g(x) $ 위의 점  $ (0,g(0)) $ 에서의 접선이   $ x $ 축이고 함수  $ g(x) $ 가 역함수  $ h(x) $ 를 가질 때,  $ h'(8) $ 의 값은?  [3점]  ①  $ \frac{1}{36} $ ②  $ \frac{1}{18} $ ③  $ \frac{1}{12} $ ④  $ \frac{1}{9} $ ⑤  $ \frac{5}{36} $","27. 최고차항의 계수가 1인 삼차함수 \(f(x)\)에 대하여 함수 \(g(x)\)를  \[ g(x) f(e^x) + e^x \] 이라 하자. 곡선 \(y g(x)\) 위의 점 \((0, g(0))\)에서의 접선이 \(x\) 축이고 함수 \(g(x)\)가 역함수 \(h(x)\)를 가질 때, \(h'(8)\)의 값은?  [3점]  ① \(\frac{1}{36}\) ② \(\frac{1}{18}\) ③ \(\frac{1}{12}\) ④ \(\frac{1}{9}\) ⑤ \(\frac{5}{36}\)","27. 최고차항의 계수가 1인 삼차함수  \(f(x)\) 에 대하여 함수  \(g(x)\) 를  \[ g(x) f(e^x) + e^x \] 이라 하자. 곡선  \(y g(x)\)  위의 점  \((0, g(0))\) 에서의 접선이  \(x\) 축이고 함수  \(g(x)\) 가 역함수  \(h(x)\) 를 가질 때,  \(h'(8)\) 의 값은? [3점]  ①  \(\frac{1}{36}\)  ②  \(\frac{1}{18}\)  ③  \(\frac{1}{12}\)  ④  \(\frac{1}{9}\)  ⑤  \(\frac{5}{36}\)","27. 최고차항의 계수가 1인 살차항수 $f(x)$에 대하여 항수 $g(x)$를  $g(x) = f\left(e^{x}\right) + e^{x}$  이라 하자. 과선 $y = g(x)$ 위의 점 $(0, g(0))$에서의 점선이 $x$축이고 항수 $g(x)$가 역항수 $h(x)$를 가질 때, $h^{\prime}(8)$의 값은?  [3점]  $\textcircled{1}$ $\frac{1}{36}$ $\textcircled{2}$ $\frac{1}{18}$ $\textcircled{3}$ $\frac{1}{12}$ $\textcircled{4}$ $\frac{1}{9}$ $\textcircled{5}$ $\frac{5}{36}$<|user|>"
"2025_odd_calculus_28","28. 실수 전체의 집합에서 미분가능한 함수 $f(x)$의 도함수 $f'(x)$가 $$f'(x) = -x + e^{1-x^2}$$이다. 양수 $t$에 대하여 곡선 $y=f(x)$ 위의 점 $(t,f(t))$에서의 접선과 곡선 $y=f(x)$ 및 $y$축으로 둘러싸인 부분의 넓이를 $g(t)$라 하자. $g(1)+g'(1)$의 값은? [4점] ① $\frac{1}{2}e+\frac{1}{2}$ ② $\frac{1}{2}e+\frac{2}{3}$ ③ $\frac{1}{2}e+\frac{5}{6}$ ④ $\frac{2}{3}e+\frac{1}{2}$ ⑤ $\frac{2}{3}e+\frac{2}{3}$","28. 실수 전체의 집합에서 미분가능한 함수 $f(x)$ 의 도함수 $f'(x)$ 가  $f'(x) = -x + e^{1-x^2}$  이다. 양수 $t$ 에 대하여 곡선 $y = f(x)$ 위의 점 $(t, f(t))$ 에서의 접선과 곡선 $y = f(x)$ 및 $y$ 축으로 둘러싸인 부분의 넓이를 $g(t)$ 라 하자. $g(1) + g'(1)$ 의 값은? [4점]  ① $\frac{1}{2}e+\frac{1}{2}$ ② $\frac{1}{2}e+\frac{2}{3}$ ③ $\frac{1}{2}e+\frac{5}{6}$ ④ $\frac{2}{3}e+\frac{1}{2}$ ⑤ $\frac{2}{3}e+\frac{2}{3}$","28. 실수 전체의 집합에서 미분가능한 함수 \(f(x)\)의 도함수 \(f'(x)\)가  \[ f'(x) -x + e^{1-x^2} \] 이다. 양수 \(t\)에 대하여 곡선 \(y f(x)\) 위의 점 \((t, f(t))\)에서의 점선과 곡선 \(y f(x)\) 및 \(y\)축으로 둘러싸인 부분의 넓이를 \(g(t)\)라 하자. \(g(1)+g'(1)\)의 값은? [4점]  \[ \begin{align*} ① & \quad \frac{1}{2}e + \frac{1}{2} \quad ② \quad \frac{1}{2}e + \frac{2}{3} \quad ③ \quad \frac{1}{2}e + \frac{5}{6} \\ ④ & \quad \frac{2}{3}e + \frac{1}{2} \quad ⑤ \quad \frac{2}{3}e + \frac{2}{3} \end{align*} \]","28. 실수 전체의 집합에서 미분가능한 함수  \(f(x)\) 의 도함수  \(f'(x)\) 가 \[ f^{\prime}(x) -x+e^{1-x^{2}} \]  이다. 양수 t에 대하여 곡선  \(y f(x)\)  위의 점  \((t, f(t))\) 에서의 점선과 곡선  \(y f(x)\)  및 y축으로 둘러싸인 부분의 넓이를  \(g(t)\)  라 하자.  \(g(1) + g'(1)\) 의 값은? [4점] ①  \(\frac{1}{2}e + \frac{1}{2}\)  ④  \(\frac{2}{3}e + \frac{1}{2}\)  ②  \(\frac{1}{2}e + \frac{2}{3}\)  ⑤  \(\frac{2}{3}e + \frac{2}{3}\)  ③  \(\frac{1}{2}e + \frac{5}{6}\)","28. 실수 전체의 집합에서 미분가능한 함수 $f(x)$의 도항수 $f'(x)$가  $f'(x) = -x + e^{1-x^2}$  이다. 양수 $t$에 대하여 과선 $y = f(x)$ 위의 점 $(t, f(t))$에서의 집선과 과선 $y = f(x)$ 및 $y$축으로 들려있인 부분의 높이를 $g(t)$라 하자. $g(1) + g'(1)$의 값은? [4점]  $\textcircled{1}$ $\frac{1}{2}e + \frac{1}{2}$ $\textcircled{2}$ $\frac{1}{2}e + \frac{2}{3}$ $\textcircled{3}$ $\frac{1}{2}e + \frac{5}{6}$ $\textcircled{4}$ $\frac{2}{3}e + \frac{1}{2}$ $\textcircled{5}$ $\frac{2}{3}e + \frac{2}{3}$<|user|>"
"2025_odd_calculus_29","29. 등비수열 $\{a_n\}$이 $$\sum_{n=1}^{\infty} (|a_n| + a_n) = \frac{40}{3}, \quad \sum_{n=1}^{\infty} (|a_n| - a_n) = \frac{20}{3}$$ 을 만족시킨다. 부등식 $$\lim_{n \to \infty} \sum_{k=1}^{2n} \left( (-1)^{\frac{k(k+1)}{2}} \times a_{m+k} \right) \gt \frac{1}{700}$$을 만족시키는 모든 자연수 $m$의 값의 합을 구하시오. [4점]","29. 증비수열  $ \{a_{n}\} $   $$ \sum_{n=1}^{\infty}\left(\left|a_{n}\right|+a_{n}\right)=\frac{40}{3},\quad\sum_{n=1}^{\infty}\left(\left|a_{n}\right|-a_{n}\right)=\frac{20}{3} $$   을 만족시킨다. 부등식   $$ \lim_{n\to\infty}\sum_{k=1}^{2n}\left((-1)^{\frac{k(k+1)}{2}}\times a_{m+k}\right)>\frac{1}{700} $$   을 만족시키는 모든 자연수 m의 값의 합을 구하시오.[4점]","29. 등비수열 {aₙ}이  \[ \sum_{n 1}^{\infty} \left( \left| a_n \right| + a_n \right) \frac{40}{3}, \quad \sum_{n 1}^{\infty} \left( \left| a_n \right|- a_n \right) \frac{20}{3} \] 을 만족시킨다. 부등식  \[ \lim_{n \to \infty} \sum_{k 1}^{2n} \left( (-1)^{\frac{k(k+1)}{2}} \times a_{m+k} \right) > \frac{1}{700} \] 을 만족시키는 모든 자연수 m의 값의 합을 구하시오. [4점]","29. 등비수열  \(\{a_{n}\}\)  이 \[ \sum_{n 1}^{\infty}\left(\left|a_{n}\right|+a_{n}\right) \frac{40}{3},\quad\sum_{n 1}^{\infty}\left(\left|a_{n}\right|-a_{n}\right) \frac{20}{3} \]  을 만족시킨다. 부등식 \[ \lim_{n\to\infty}\sum_{k 1}^{2n}\left((-1)^{\frac{k(k+1)}{2}}\times a_{m+k}\right)>\frac{1}{700} \]  을 만족시키는 모든 자연수 m의 값의 합을 구하시오. [4점]","29. 등비수열 $\{a_n\}$ 이  $\sum_{n=1}^{\infty} \left( |a_n| + a_n \right) = \frac{40}{3}, \quad \sum_{n=1}^{\infty} \left( |a_n| - a_n \right) = \frac{20}{3}$  을 만족시키다. 부득식  $\lim_{n \to \infty} \sum_{k=1}^{2n} \left( (-1)^{\frac{k(k+1)}{2}} \times a_{m+k} \right) > \frac{1}{700}$  을 만족시키는 모든 자연수 $m$의 값의 함을 구하시오. [4점]<|user|>"
"2025_odd_calculus_30","30. 두 상수 $a(1 \le a \le 2)$, $b$에 대하여 함수 $f(x) = \sin (ax + b + \sin x)$가 다음 조건을 만족시킨다.  > (가) $f(0) = 0, \quad f(2 \pi) = 2 \pi a + b$ > (나) $f'(0) = f'(t)$인 양수 $t$의 최솟값은 $4 \pi$이다. 함수 $f(x)$가 $x = \alpha$에서 극대인 $\alpha$의 값 중 열린구간 $(0, 4\pi)$에 속하는 모든 값의 집합을 $A$라 하자. 집합 $A$의 원소의 개수를  $n$, 집합 $A$의 원소 중 가장 작은 값을 $\alpha_1$이라 하면, $n\alpha_1 - ab = \frac{q}{p} \pi$이다. $p + q$의 값을 구하시오. (단, $p$와 $q$는 서로소인 자연수이다.) [4점]","30. 두 상수  $ a(1 \leq a \leq 2) $,  $ b $ 에 대하여 함수  $ f(x) = \sin(ax + b + \sin x) $ 가 다음 조건을 만족시킨다. (가)  $ f(0) = 0 $,  $ f(2\pi) = 2\pi a + b $ (나)  $ f'(0) = f'(t) $ 인 양수  $ t $ 의 최숫값은  $ 4\pi $이다.  함수  $ f(x) $ 가  $ x = \alpha $ 에서 극대인  $ \alpha $ 의 값 중 열린구간  $ (0, 4\pi) $ 에 속하는 모든 값의 집합을  $ A $ 라 하자. 집합  $ A $ 의 원소의 개수를  $ n $, 집합  $ A $ 의 원소 중 가장 작은 값을  $ \alpha_1 $ 이라 하면,   $ n\alpha_1-ab=\frac{q}{p}\pi $이다.  $ p+q $ 의 값을 구하시오.  (단,  $ p $와  $ q $는 서로소인 자연수이다.) [4점]","30. 두 상수 \(a(1 \le a \le 2)\), \(b\)에 대하여 함수  \[ f(x) \sin(ax + b + \sin x) \text{가 다음 조건을 만족시킨다.} \] (가) \(f(0) 0, f(2\pi) 2\pi a + b\) (나) \(f'(0) f'(t)\)인 양수 \(t\)의 최솟값은 \(4\pi\)이다. 함수 \(f(x)\)가 \(x \alpha\)에서 극대인 \(\alpha\)의 값 중 열린구간 \((0, 4\pi)\)에 속하는 모든 값의 집합을 \(A\)라 하자. 집합 \(A\)의 원소의 개수를 \(n\), 집합 \(A\)의 원소 중 가장 작은 값을 \(\alpha_1\)이라 하면,  \[ n\alpha_1 - ab \frac{q}{p}\pi \text{이다. } p+q \text{의 값은 구하시오.} \] (단, \(p\)와 \(q\)는 서로소인 자연수이다.) [4점]","30. 두 상수  \(a(1 \leq a \leq 2)\) ,  \(b\) 에 대하여 합수  \(f(x) \sin(ax + b + \sin x)\) 가 다음 조건을 만족시킨다. (가)  \(f(0) 0\) ,  \(f(2\pi) 2\pi a+b\)  (나)  \(f'(0) f'(t)\)  일 양수 t의 최솟값은  \(4\pi\) 이다. 합수  \(f(x)\)  가  \(x \alpha\)  에서 극대인  \(\alpha\)  의 값 중 열린구간  \((0, 4\pi)\)  에 속하는 모든 값의 집합을 A 라 하자. 집합 A 의 원소의 개수를 n, 집합 A 의 원소 중 가장 작은 값을  \(\alpha_{1}\)  이라 하면, \(n\alpha_{1}-ab \frac{q}{p}\pi\) 이다.  \(p+q\) 의 값을 구하시오. (단, p와 q는 서로소인 자연수이다.) [4점]","30. 두 상수 $a(1 \leq a \leq 2)$, $b$에 대하여 함수 $f(x) = \sin(ax + b + \sin x)$가 다음 조건을 만족시키다.  (가) $f(0) = 0$, $f(2\pi) = 2\pi a + b$ (나) $f'(0) = f'(t)$인 악수 $t$의 최속값은 $4\pi$이다.  함수 $f(x)$가 $x = \alpha$에서 귀대인 $\alpha$의 값 중 에린구간 $(0, 4\pi)$에 속하는 모든 값의 집합을 $A$라 하자. 집합 $A$의 원소의 개수를 $n$, 집합 $A$의 원소 중 가장 작은 값을 $\alpha_1$이라 하면,  $n\alpha_1 - ab = \frac{q}{p}\pi$이다. $p + q$의 값을 구하시오.  (단, $p$와 $q$는 서로소인 자연수이다.) [4점]<|user|>"
"2025_odd_geometry_23","23. 두 벡터 $\vec{a} = (k, 3)$, $\vec{b} = (1, 2)$에 대하여 $\vec{a} + 3\vec{b} = (6, 9)$일 때, $k$의 값은? [2점]   ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","23. 두 벡터  $ \overrightarrow{a} = (k, 3) $,  $ \overrightarrow{b} = (1, 2) $ 에 대하여  $ \overrightarrow{a} + 3\overrightarrow{b} = (6, 9) $ 일 때,  $ k $의 값은? [2점]  ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","23. 두 벡터 \(\vec{a} (k, 3)\), \(\vec{b} (1, 2)\) 에 대하여 \(\vec{a} + 3\vec{b} (6, 9)\) 일 때, \(k\) 의 값은? [2점]  ① 1  ② 2  ③ 3  ④ 4  ⑤ 5","23. 두 벡터  \(\overrightarrow{a} (k, 3)\) ,  \(\overrightarrow{b} (1, 2)\) 에 대하여  \(\overrightarrow{a} + 3\overrightarrow{b} (6, 9)\)  일 때, k의 값은? [2점] ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","23. 두 번터 $ \overrightarrow{a}=(k,3),\overrightarrow{b}=(1,2) $에 대하여 $ \overrightarrow{a}+3\overrightarrow{b}=(6,9) $일 때, k의 값은? [2점]  $\textcircled{1}$ 1 $\textcircled{2}$ 2 $\textcircled{3}$ 3 $\textcircled{4}$ 4 $\textcircled{5}$ 5<|user|>"
"2025_odd_geometry_24","24. 꼭짓점의 좌표가 $(1,0)$이고, 준선이 $x=-1$인 포물선이 점 $(3,a)$를 지날 때, 양수 $a$의 값은? [3점] ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","24. 꼭짓접의 좌표가 (1, 0)이고, 준선이 x = -1 인 포물선이  점 (3, a)를 지날 때, 양수 a의 값은? [3점]  ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","24. 꼭짓점의 좌표가 \((1, 0)\)이고, 준선이 \(x -1\)인 포물선이 점 \((3, a)\)를 지날 때, 양수 \(a\)의 값은? [3점]  ① 1  ② 2  ③ 3  ④ 4  ⑤ 5","24. 꼭지점의 좌표가 (1, 0)이고, 준선이 x  -1인 포물선이 점 (3, a)를 지날 때, 양수 a의 값은? [3점] ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","24. 무지점의 커플가 (1,0)이고, 줄선이 $ x=-1 $인 포물선이 점 (3,a)를 지낸 때, 양수 a의 값은? [3점]  $\textcircled{1}$ 1 $\textcircled{2}$ 2 $\textcircled{3}$ 3 $\textcircled{4}$ 4 $\textcircled{5}$ 5<|user|>"
"2025_odd_geometry_25","25. 좌표공간의 두 점 $\mathrm{A}(a,b,6)$, $\mathrm{B}(-4,-2,c)$에 대하여 선분 $\mathrm{AB}$를 3:2로 내분하는 점이 $z$축 위에 있고, 선분 $\mathrm{AB}$를 3:2로 외분하는 점이 $xy$평면 위에 있을 때, $a+b+c$의 값은? [3점] ① 11 ② 12 ③ 13 ④ 14 ⑤ 15","25. 좌표공간의 두 점 A(a, b, 6), B(-4, -2, c)에 대하여 선분 AB를 3:2로 내분하는 점이 z축 위에 있고,  선분 AB를 3:2로 외분하는 점이 xy평면 위에 있을 때,  a+b+c의 값은? [3점]  ① 11 ② 12 ③ 13 ④ 14 ⑤ 15","25. 좌표공간의 두 점 A(a, b, 6), B(-4, -2, c)에 대하여 선분 AB를 3:2로 내분하는 점이 z축 위에 있고, 선분 AB를 3:2로 외분하는 점이 xy평면 위에 있을 때, a+b+c의 값은? [3점]  ① 11  ② 12  ③ 13  ④ 14  ⑤ 15","25. 좌표공간의 두 점 A(a, b, 6), B(-4, -2, c)에 대하여 선분 AB를 3:2로 내분하는 점이 z축 위에 있고, 선분 AB를 3:2로 외분하는 점이 xy평면 위에 있을 때, a + b + c의 값은? [3점]  ① 11 ② 12 ③ 13 ④ 14 ⑤ 15","25. 커플공간의 두 점 A(a,b,6), B(-4,-2,c)에 대하여 선분 AB를 3:2로 내분하는 점이 z축 위에 있고, 선분 AB를 3:2로 위분하는 점이 xy평면 위에 있을 때, a+b+c의 값은? [3점] $\textcircled{1}$ 11 $\textcircled{2}$ 12 $\textcircled{3}$ 13 $\textcircled{4}$ 14 $\textcircled{5}$ 15<|user|>"
"2025_odd_geometry_26","26. 자연수 $n(n \ge 2)$에 대하여 직선 $x = \frac{1}{n}$이 두 타원 $$C_1: \frac{x^2}{2} + y^2 = 1, \quad C_2: 2x^2 + \frac{y^2}{2} = 1$$과 만나는 제1사분면 위의 점을 각각 $\mathrm{P}$, $\mathrm{Q}$라 하자. 타원 $C_1$ 위의 점 $\mathrm{P}$에서의 접선의 $x$절편을 $\alpha$, 타원 $C_2$ 위의 점 $\mathrm{Q}$에서의 접선의 $x$절편을 $\beta$라 할 때, $6 \le \alpha - \beta \le 15$가 되도록 하는 모든 $n$의 개수는? [3점] ① 7 ② 9 ③ 11 ④ 13 ⑤ 15","26. 자연수  $ n(n \geq 2) $에 대하여 직선  $ x = \frac{1}{n} $ 이 두 타원   $ C_1 : \frac{x^2}{2} + y^2 = 1,\quad C_2 : 2x^2 + \frac{y^2}{2} = 1 $  과 만나는 제1사분면 위의 점을 각각 P, Q라 하자.  타원  $ C_1 $ 위의 점 P에서의 접선의  $ x $ 절편을  $ \alpha $,  타원  $ C_2 $ 위의 점 Q에서의 접선의  $ x $ 절편을  $ \beta $ 라 할 때,   $ 6 \leq \alpha - \beta \leq 15 $ 가 되도록 하는 모든  $ n $의 개수는? [3점]  ① 7 ② 9 ③ 11 ④ 13 ⑤ 15","26. 자연수 \(n(n \ge 2)\)에 대하여 직선 \(x \frac{1}{n}\)이 두 타원  \[ C_1 : \frac{x^2}{2} + y^2 1, \quad C_2 : 2x^2 + \frac{y^2}{2} 1 \] 과 만나는 제1사분면 위의 점을 각각 P, Q라 하자.  타원 \(C_1\) 위의 점 P에서의 접선의 \(x\) 절편을 \(\alpha\),  타원 \(C_2\) 위의 점 Q에서의 접선의 \(x\) 절편을 \(\beta\) 라 할 때,  \(6 \le \alpha - \beta \le 15\)가 되도록 하는 모든 \(n\)의 개수는? [3점]  ① 7 ② 9 ③ 11 ④ 13 ⑤ 15","26. 자연수  \(n(n \geq 2)\) 에 대하여 직선  \(x \frac{1}{n}\)  이 두 타원 \[ C_{1}:\frac{x^{2}}{2}+y^{2} 1,\quad C_{2}:2x^{2}+\frac{y^{2}}{2} 1 \]  과 만나는 제1사분면 위의 점을 각각 P, Q라 하자. 타원  \(C_{1}\)  위의 점 P에서의 접선의 x절편을  \(\alpha\) , 타원  \(C_{2}\)  위의 점 Q에서의 접선의 x절편을  \(\beta\)  라 할 때,  \(6 \leq \alpha - \beta \leq 15\)  가 되도록 하는 모든 n의 개수는? [3점] ① 7 ② 9 ③ 11 ④ 13 ⑤ 15","26. 자연수 $ n(n \geq 2) $에 대하여 집선 $ x=\frac{1}{n} $이 두 타원  $ C_{1}:\frac{x^{2}}{2}+y^{2}=1, $ $ C_{2}:2x^{2}+\frac{y^{2}}{2}=1 $  과 만나는 제1사분면 위의 집을 각각 P, Q라 하자. 타원 $ C_{1} $ 위의 집 P에서의 집선의 $ x $ 집평을 $ \alpha $, 타원 $ C_{2} $ 위의 집 Q에서의 집선의 $ x $ 집평을 $ \beta $라 할 때, $ 6 \leq \alpha-\beta \leq 15 $가 되도록 하는 모든 $ n $의 개수는? [3점]  $\textcircled{1}$ 7 $\textcircled{2}$ 9 $\textcircled{3}$ 11 $\textcircled{4}$ 13 $\textcircled{5}$ 15<|user|>"
"2025_odd_geometry_27","27. 그림과 같이 $\overline{\mathrm{AB}}=6$, $\overline{\mathrm{BC}}=4 \sqrt{5}$인 사면체 $\mathrm{ABCD}$에 대하여 선분 $\mathrm{BC}$의 중점을 $\mathrm{M}$이라 하자. 삼각형 $\mathrm{AMD}$가 정삼각형이고 직선 $\mathrm{BC}$는 평면 $\mathrm{AMD}$와 수직일 때, 삼각형 $\mathrm{ACD}$에 내접하는 원의 평면 $\mathrm{BCD}$ 위로의 정사영의 넓이는? [3점] ① $\frac{\sqrt{10}}{4}\pi$ ② $\frac{\sqrt{10}}{6}\pi$ ③ $\frac{\sqrt{10}}{8}\pi$ ④ $\frac{\sqrt{10}}{10}\pi$ ⑤ $\frac{\sqrt{10}}{12}\pi$","27. 그림과 같이  $ \overline{AB}=6,\overline{BC}=4\sqrt{5} $ 인 사면체 ABCD에 대하여 선분 BC의 중점을 M이라 하자. 삼각형 AMD가 정삼각형이고 직선 BC는 평면 AMD와 수직일 때, 삼각형 ACD에 내접하는 원의 평면 BCD 위로의 정사영의 넓이는? [3점]  <div style=""text-align: center;""><img src=""imgs/img_in_image_box_256_420_1023_1156.jpg"" alt=""Image"" width=""62%"" /></div>   ①  $ \frac{\sqrt{10}}{4}\pi $ ②  $ \frac{\sqrt{10}}{6}\pi $ ③  $ \frac{\sqrt{10}}{8}\pi $  ④  $ \frac{\sqrt{10}}{10}\pi $ ⑤  $ \frac{\sqrt{10}}{12}\pi $","27. 그림과 같이 \(\overline{AB} 6\), \(\overline{BC} 4\sqrt{5}\) 인 사면체 ABCD 에 대하여 선분 BC 의 중점을 M 이라 하자. 삼각형 AMD 가 정삼각형이고 직선 BC 는 평면 AMD 와 수직일 때, 삼각형 ACD 에 내점하는 원의 평면 BCD 위로의 정사영의 넓이는? [3점]  ① \(\frac{\sqrt{10}}{4}\pi\)  ④ \(\frac{\sqrt{10}}{10}\pi\)  ② \(\frac{\sqrt{10}}{6}\pi\)  ⑤ \(\frac{\sqrt{10}}{12}\pi\)  ③ \(\frac{\sqrt{10}}{8}\pi\)","27. 그림과 같이  \(\overline{AB} 6\) ,  \(\overline{BC} 4\sqrt{5}\)  인 사면체 ABCD 에 대하여 선분 BC의 중점을 M이라 하자. 삼각형 AMD가 정삼각형이고 직선 BC는 평면 AMD와 수직일 때, 삼각형 ACD에 내접하는 원의 평면 BCD 위로의 정사영의 넓이는? [3점] ①  \(\frac{\sqrt{10}}{4}\pi\)  ②  \(\frac{\sqrt{10}}{6}\pi\)  ③  \(\frac{\sqrt{10}}{8}\pi\)  ④  \(\frac{\sqrt{10}}{10}\pi\)  ⑤  \(\frac{\sqrt{10}}{12}\pi\)","27. 그림과 같이 $\overline{AB} = 6, \overline{BC} = 4\sqrt{5}$ 인 사면체 ABCD에 대하여 선분 BC의 중점을 M이라 하자. 삼각형 AMD가 정삼각형이고 직선 BC는 평면 AMD와 수집일 때, 삼각형 ACD에 내접하는 원의 평면 BCD 위로의 정사영의 넘이는? [3점]  $\textcircled{1}$ $\frac{\sqrt{10}}{4}\pi$ $\textcircled{2}$ $\frac{\sqrt{10}}{6}\pi$ $\textcircled{3}$ $\frac{\sqrt{10}}{8}\pi$ $\textcircled{4}$ $\frac{\sqrt{10}}{10}\pi$ $\textcircled{5}$ $\frac{\sqrt{10}}{12}\pi$<|user|>"
